DATAFLOW,LAST UPDATE,freq,age,unit,sex,indic_em,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EA19,2016,37.4,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EA19,2017,37.5,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EA19,2018,37.4,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EA19,2019,37.5,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EA19,2020,36.1,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EA20,2000,41.1,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EA20,2001,40.4,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EA20,2002,40.4,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EA20,2003,39.9,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EA20,2004,40.2,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EA20,2005,40.1,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EA20,2006,40.1,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EA20,2007,40.5,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EA20,2008,40.5,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EA20,2009,40.1,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EA20,2010,39.1,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EA20,2011,38.9,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EA20,2012,38.4,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EA20,2013,38.2,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EA20,2014,37.5,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EA20,2015,37.2,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EA20,2016,37.3,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EA20,2017,37.4,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EA20,2018,37.3,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EA20,2019,37.4,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EA20,2020,36.0,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EE,1997,36.1,e
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EE,1998,34.3,e
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EE,1999,33.0,e
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EE,2000,34.4,b
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EE,2001,31.3,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EE,2002,27.8,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EE,2003,32.4,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EE,2004,29.5,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EE,2005,31.1,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EE,2006,30.4,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EE,2007,32.1,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EE,2008,37.1,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EE,2009,34.1,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EE,2010,34.3,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EE,2011,36.5,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EE,2012,37.2,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EE,2013,38.2,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EE,2014,37.0,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EE,2015,37.8,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EE,2016,40.6,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EE,2017,42.2,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EE,2018,45.0,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EE,2019,42.7,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EE,2020,41.1,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EL,1993,32.9,e
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EL,1994,32.6,e
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EL,1995,32.8,e
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EL,1996,33.7,e
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EL,1997,33.8,e
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EL,1998,37.4,b
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EL,1999,37.5,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EL,2000,36.2,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EL,2001,33.9,b
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EL,2002,33.2,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EL,2003,31.2,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EL,2004,33.5,b
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EL,2005,30.4,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EL,2006,28.6,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EL,2007,27.5,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EL,2008,26.1,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EL,2009,27.4,b
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EL,2010,27.1,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EL,2011,26.6,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EL,2012,27.0,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EL,2013,25.3,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EL,2014,26.1,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EL,2015,24.3,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EL,2016,22.9,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EL,2017,23.9,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EL,2018,21.5,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EL,2019,21.0,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EL,2020,19.3,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,ES,1993,38.9,e
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,ES,1994,39.6,e
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,ES,1995,39.1,e
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,ES,1996,38.1,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,ES,1997,37.9,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,ES,1998,37.7,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,ES,1999,39.0,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,ES,2000,39.7,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,ES,2001,37.7,b
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,ES,2002,39.0,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,ES,2003,39.6,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,ES,2004,40.0,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,ES,2005,43.0,b
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,ES,2006,44.0,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,ES,2007,43.4,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,ES,2008,43.7,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,ES,2009,41.7,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,ES,2010,40.2,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,ES,2011,39.2,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,ES,2012,37.6,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,ES,2013,35.9,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,ES,2014,34.0,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,ES,2015,33.2,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,ES,2016,31.3,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,ES,2017,31.5,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,ES,2018,30.8,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,ES,2019,30.7,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,ES,2020,27.5,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU15,1997,43.3,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU15,1998,43.9,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU15,1999,44.6,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU15,2000,44.8,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU15,2001,44.4,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU15,2002,44.5,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU15,2003,44.0,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU15,2004,44.5,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU15,2005,44.4,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU15,2006,44.6,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU15,2007,44.8,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU15,2008,44.9,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU15,2009,44.3,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU15,2010,43.2,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU15,2011,43.3,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU15,2012,42.9,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU15,2013,42.7,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU15,2014,42.1,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU15,2015,42.0,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU15,2016,42.0,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU15,2017,41.9,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU15,2018,41.5,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU15,2019,41.7,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU27_2020,2000,39.9,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU27_2020,2001,39.6,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU27_2020,2002,39.0,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU27_2020,2003,38.0,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU27_2020,2004,38.3,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU27_2020,2005,37.9,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU27_2020,2006,37.8,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU27_2020,2007,37.9,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU27_2020,2008,38.0,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU27_2020,2009,37.7,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU27_2020,2010,37.1,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU27_2020,2011,36.9,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU27_2020,2012,36.7,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU27_2020,2013,36.5,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU27_2020,2014,36.1,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU27_2020,2015,35.9,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU27_2020,2016,36.0,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU27_2020,2017,36.4,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU27_2020,2018,36.3,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU27_2020,2019,36.4,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU27_2020,2020,34.8,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU28,2000,42.3,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU28,2001,42.0,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU28,2002,41.5,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU28,2003,40.6,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU28,2004,41.0,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU28,2005,40.5,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU28,2006,40.6,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU28,2007,40.5,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU28,2008,40.6,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU28,2009,40.2,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU28,2010,39.7,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU28,2011,39.5,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU28,2012,39.4,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU28,2013,39.2,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU28,2014,38.9,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU28,2015,38.9,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU28,2016,39.0,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU28,2017,39.2,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU28,2018,38.9,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,EU28,2019,39.1,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FI,1996,37.4,e
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FI,1997,38.4,e
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FI,1998,42.5,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FI,1999,49.1,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FI,2000,51.0,b
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FI,2001,50.9,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FI,2002,50.9,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FI,2003,50.0,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FI,2004,48.9,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FI,2005,50.4,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FI,2006,51.0,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FI,2007,53.6,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FI,2008,53.5,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FI,2009,51.2,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FI,2010,49.3,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FI,2011,50.5,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FI,2012,52.0,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FI,2013,52.9,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FI,2014,52.6,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FI,2015,53.3,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FI,2016,53.1,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FI,2017,54.2,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FI,2018,54.7,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FI,2019,53.5,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FI,2020,51.4,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FR,2003,33.8,e
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FR,2004,33.9,e
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FR,2005,33.8,e
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FR,2006,33.8,e
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FR,2007,34.5,e
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FR,2008,34.3,e
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FR,2009,35.7,e
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FR,2010,34.8,e
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FR,2011,34.1,e
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FR,2012,33.6,e
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FR,2013,33.7,e
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FR,2014,33.2,
ESTAT:LFSI_EMP_A_H(1.0),15/02/23 23:00:00,A,Y15-24,PC_POP,F,ACT,FR,2015,33.9,
